shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
280068,48.036123,0.158980,330001,11.998
280068,48.036201,0.158800,330002,12.014
280068,48.036253,0.158679,330003,12.024
280068,48.036334,0.158428,330004,12.045
280068,48.036445,0.158134,330005,12.070
280068,48.036513,0.157951,330006,12.086
280068,48.036556,0.157849,330007,12.095
280068,48.036607,0.157746,330008,12.104
280068,48.036660,0.157649,330009,12.114
280068,48.036799,0.157438,330010,12.136
280068,48.037064,0.157056,330011,12.177
280068,48.037228,0.156851,330012,12.201
280068,48.037241,0.156835,330013,12.203
280068,48.037241,0.156835,340001,12.203
280068,48.037300,0.156758,340002,12.211
280068,48.037318,0.156735,340003,12.214
280068,48.037353,0.156689,340004,12.219
280068,48.037358,0.156694,340005,12.220
280068,48.037363,0.156701,340006,12.220
280068,48.037368,0.156706,340007,12.221
280068,48.037373,0.156710,340008,12.222
280068,48.037379,0.156715,340009,12.223
280068,48.037384,0.156717,340010,12.223
280068,48.037391,0.156721,340011,12.224
280068,48.037396,0.156723,340012,12.225
280068,48.037403,0.156725,340013,12.225
280068,48.037409,0.156726,340014,12.226
280068,48.037415,0.156727,340015,12.227
280068,48.037421,0.156726,340016,12.227
280068,48.037428,0.156725,340017,12.228
280068,48.037433,0.156725,340018,12.229
280068,48.037439,0.156722,340019,12.229
280068,48.037446,0.156720,340020,12.230
280068,48.037451,0.156717,340021,12.231
280068,48.037457,0.156713,340022,12.232
280068,48.037463,0.156709,340023,12.232
280068,48.037468,0.156704,340024,12.233
280068,48.037473,0.156699,340025,12.234
280068,48.037478,0.156693,340026,12.234
280068,48.037482,0.156686,340027,12.235
280068,48.037486,0.156680,340028,12.236
280068,48.037491,0.156673,340029,12.236
280068,48.037494,0.156666,340030,12.237
280068,48.037498,0.156656,340031,12.238
280068,48.037501,0.156647,340032,12.239
280068,48.037503,0.156637,340033,12.239
280068,48.037506,0.156628,340034,12.240
280068,48.037508,0.156617,340035,12.241
280068,48.037509,0.156607,340036,12.242
280068,48.037510,0.156597,340037,12.242
280068,48.037511,0.156586,340038,12.243
280068,48.037510,0.156575,340039,12.244
280068,48.037509,0.156565,340040,12.245
280068,48.037507,0.156555,340041,12.245
280068,48.037505,0.156545,340042,12.246
280068,48.037503,0.156534,340043,12.247
280068,48.037500,0.156525,340044,12.248
280068,48.037497,0.156515,340045,12.249
280068,48.037493,0.156506,340046,12.249
280068,48.037531,0.156456,340047,12.255
280068,48.037557,0.156422,340048,12.259
280068,48.037603,0.156357,340049,12.266
280068,48.038227,0.155529,340050,12.359
280068,48.038504,0.155166,340051,12.400
280068,48.038579,0.155047,340052,12.412
280068,48.038642,0.154912,340053,12.424
280068,48.038748,0.154710,340054,12.443
280068,48.038822,0.154554,340055,12.458
280068,48.039005,0.154060,340056,12.500
280068,48.039195,0.153567,340057,12.542
280068,48.039299,0.153357,340058,12.562
280068,48.039359,0.153235,340059,12.573
280068,48.039473,0.153073,340060,12.590
280068,48.039658,0.152806,340061,12.619
280068,48.039876,0.152544,340062,12.650
280068,48.040285,0.152102,340063,12.706
280068,48.040293,0.152095,340064,12.707
280068,48.040371,0.152009,340065,12.718
280068,48.040371,0.152009,350001,12.718
280068,48.040675,0.151675,350002,12.760
280068,48.040880,0.151464,350003,12.788
280068,48.041089,0.151244,350004,12.816
280068,48.041171,0.151171,350005,12.827
280068,48.041617,0.150768,350006,12.885
280068,48.042635,0.150013,350007,13.011
280068,48.042993,0.149740,350008,13.056
280068,48.043390,0.149504,350009,13.104
280068,48.044355,0.149049,350010,13.216
280068,48.044599,0.148934,350011,13.245
280068,48.044833,0.148828,350012,13.272
280068,48.045287,0.148616,350013,13.325
280068,48.045560,0.148492,350014,13.356
280068,48.046508,0.148046,350015,13.467
280068,48.046705,0.147968,350016,13.489
280068,48.046982,0.147883,350017,13.521
280068,48.047180,0.147829,350018,13.543
280068,48.047516,0.147780,350019,13.581
280068,48.047594,0.147773,350020,13.590
280068,48.048383,0.147686,350021,13.678
280068,48.049140,0.147608,350022,13.762
280068,48.049390,0.147564,350023,13.790
280068,48.049586,0.147522,350024,13.812
280068,48.049800,0.147449,350025,13.836
280068,48.049996,0.147370,350026,13.859
280068,48.050148,0.147288,350027,13.877
280068,48.050426,0.147127,350028,13.910
280068,48.050934,0.146816,350029,13.971
280068,48.051324,0.146586,350030,14.018
280068,48.051652,0.146378,350031,14.057
280068,48.051828,0.146251,350032,14.079
280068,48.051990,0.146110,350033,14.100
280068,48.052270,0.145840,350034,14.137
280068,48.052529,0.145610,350035,14.171
280068,48.052770,0.145430,350036,14.200
280068,48.053044,0.145241,350037,14.234
280068,48.053748,0.144760,350038,14.320
280068,48.054053,0.144542,350039,14.358
280068,48.054205,0.144437,350040,14.376
280068,48.054354,0.144335,350041,14.395
280068,48.054634,0.144181,350042,14.428
280068,48.054859,0.144076,350043,14.454
280068,48.054971,0.144027,350044,14.467
280068,48.055126,0.143975,350045,14.485
280068,48.055374,0.143907,350046,14.513
280068,48.055636,0.143852,350047,14.542
280068,48.055908,0.143794,350048,14.573
280068,48.056142,0.143741,350049,14.599
280068,48.056321,0.143688,350050,14.619
280068,48.056499,0.143625,350051,14.640
280068,48.056779,0.143504,350052,14.672
280068,48.057154,0.143336,350053,14.716
280068,48.057395,0.143231,350054,14.743
280068,48.057624,0.143172,350055,14.769
280068,48.057743,0.143148,350056,14.783
280068,48.057946,0.143109,350057,14.806
280068,48.058429,0.143034,350058,14.860
280068,48.058678,0.142980,350059,14.887
280068,48.058906,0.142925,350060,14.913
280068,48.058989,0.142898,350061,14.923
280068,48.059058,0.142859,350062,14.931
280068,48.059095,0.142844,350063,14.935
280068,48.059095,0.142844,360001,14.935
280068,48.059260,0.142780,360002,14.954
280068,48.059306,0.142776,360003,14.959
280068,48.059353,0.142770,360004,14.964
280068,48.059376,0.142790,360005,14.967
280068,48.059402,0.142803,360006,14.971
280068,48.059420,0.142807,360007,14.973
280068,48.059442,0.142808,360008,14.975
280068,48.059472,0.142798,360009,14.979
280068,48.059496,0.142781,360010,14.982
280068,48.059509,0.142770,360011,14.983
280068,48.059527,0.142745,360012,14.986
280068,48.059541,0.142719,360013,14.988
280068,48.059545,0.142707,360014,14.989
280068,48.059552,0.142686,360015,14.991
280068,48.059559,0.142653,360016,14.994
280068,48.059562,0.142615,360017,14.997
280068,48.059562,0.142605,360018,14.997
280068,48.059596,0.142537,360019,15.004
280068,48.059645,0.142456,360020,15.012
280068,48.059740,0.142310,360021,15.027
280068,48.059842,0.142199,360022,15.041
280068,48.060030,0.141963,360023,15.068
280068,48.060127,0.141836,360024,15.083
280068,48.060392,0.141487,360025,15.122
280068,48.060538,0.141291,360026,15.144
280068,48.060673,0.141121,360027,15.163
280068,48.060702,0.141083,360028,15.168
280068,48.060730,0.141047,360029,15.172
280068,48.060741,0.141063,360030,15.174
280068,48.060755,0.141077,360031,15.175
280068,48.060764,0.141085,360032,15.177
280068,48.060774,0.141090,360033,15.178
280068,48.060791,0.141094,360034,15.180
280068,48.060804,0.141095,360035,15.181
280068,48.060812,0.141093,360036,15.182
280068,48.060826,0.141089,360037,15.184
280068,48.060837,0.141082,360038,15.185
280068,48.060850,0.141070,360039,15.187
280068,48.060861,0.141055,360040,15.188
280068,48.060872,0.141033,360041,15.190
280068,48.060881,0.141007,360042,15.192
280068,48.060885,0.140983,360043,15.194
280068,48.060885,0.140964,360044,15.196
280068,48.060884,0.140941,360045,15.197
280068,48.060881,0.140920,360046,15.199
280068,48.060874,0.140899,360047,15.201
280068,48.060860,0.140873,360048,15.203
280068,48.060849,0.140858,360049,15.205
280068,48.060834,0.140846,360050,15.207
280068,48.060814,0.140836,360051,15.209
280068,48.060802,0.140835,360052,15.210
280068,48.060787,0.140835,360053,15.212
280068,48.060773,0.140840,360054,15.214
280068,48.060758,0.140849,360055,15.215
280068,48.060746,0.140861,360056,15.217
280068,48.060735,0.140875,360057,15.219
280068,48.060722,0.140901,360058,15.221
280068,48.060716,0.140920,360059,15.223
280068,48.060711,0.140949,360060,15.225
280068,48.060712,0.140974,360061,15.227
280068,48.060713,0.140991,360062,15.228
280068,48.060717,0.141010,360063,15.230
280068,48.060722,0.141027,360064,15.231
280068,48.060730,0.141047,360065,15.233
280068,48.060702,0.141083,360066,15.237
280068,48.060673,0.141121,360067,15.241
280068,48.060538,0.141291,360068,15.261
280068,48.060526,0.141308,360069,15.263
280069,48.060526,0.141308,10001,0.000
280069,48.060392,0.141487,10002,0.020
280069,48.060127,0.141836,10003,0.059
280069,48.060030,0.141963,10004,0.074
280069,48.059842,0.142199,10005,0.101
280069,48.059740,0.142310,10006,0.115
280069,48.059611,0.142391,10007,0.131
280069,48.059555,0.142417,10008,0.137
280069,48.059498,0.142442,10009,0.144
280069,48.059491,0.142437,10010,0.144
280069,48.059461,0.142419,10011,0.148
280069,48.059440,0.142415,10012,0.150
280069,48.059421,0.142414,10013,0.152
280069,48.059398,0.142419,10014,0.155
280069,48.059368,0.142436,10015,0.159
280069,48.059346,0.142459,10016,0.162
280069,48.059327,0.142489,10017,0.165
280069,48.059318,0.142507,10018,0.166
280069,48.059314,0.142518,10019,0.167
280069,48.059305,0.142552,10020,0.170
280069,48.059300,0.142583,10021,0.172
280069,48.059263,0.142645,10022,0.178
280069,48.059230,0.142688,10023,0.183
280069,48.059144,0.142781,10024,0.195
280069,48.059113,0.142809,10025,0.199
280069,48.059113,0.142809,20001,0.199
280069,48.059058,0.142859,20002,0.206
280069,48.058989,0.142898,20003,0.215
280069,48.058906,0.142925,20004,0.224
280069,48.058678,0.142980,20005,0.250
280069,48.058429,0.143034,20006,0.278
280069,48.057946,0.143109,20007,0.332
280069,48.057743,0.143148,20008,0.355
280069,48.057624,0.143172,20009,0.368
280069,48.057395,0.143231,20010,0.394
280069,48.057154,0.143336,20011,0.422
280069,48.056779,0.143504,20012,0.465
280069,48.056499,0.143625,20013,0.498
280069,48.056321,0.143688,20014,0.518
280069,48.056142,0.143741,20015,0.538
280069,48.055908,0.143794,20016,0.565
280069,48.055636,0.143852,20017,0.595
280069,48.055374,0.143907,20018,0.625
280069,48.055126,0.143975,20019,0.653
280069,48.054971,0.144027,20020,0.670
280069,48.054859,0.144076,20021,0.683
280069,48.054634,0.144181,20022,0.710
280069,48.054354,0.144335,20023,0.743
280069,48.054205,0.144437,20024,0.761
280069,48.054053,0.144542,20025,0.779
280069,48.053748,0.144760,20026,0.817
280069,48.053044,0.145241,20027,0.903
280069,48.052770,0.145430,20028,0.937
280069,48.052529,0.145610,20029,0.967
280069,48.052270,0.145840,20030,1.000
280069,48.051990,0.146110,20031,1.037
280069,48.051828,0.146251,20032,1.058
280069,48.051652,0.146378,20033,1.080
280069,48.051324,0.146586,20034,1.120
280069,48.050934,0.146816,20035,1.166
280069,48.050426,0.147127,20036,1.227
280069,48.050148,0.147288,20037,1.260
280069,48.049996,0.147370,20038,1.278
280069,48.049800,0.147449,20039,1.301
280069,48.049586,0.147522,20040,1.325
280069,48.049390,0.147564,20041,1.347
280069,48.049140,0.147608,20042,1.375
280069,48.048383,0.147686,20043,1.460
280069,48.047594,0.147773,20044,1.548
280069,48.047516,0.147780,20045,1.556
280069,48.047180,0.147829,20046,1.594
280069,48.046982,0.147883,20047,1.616
280069,48.046705,0.147968,20048,1.648
280069,48.046508,0.148046,20049,1.670
280069,48.045560,0.148492,20050,1.781
280069,48.045287,0.148616,20051,1.813
280069,48.044833,0.148828,20052,1.865
280069,48.044599,0.148934,20053,1.893
280069,48.044355,0.149049,20054,1.921
280069,48.043390,0.149504,20055,2.034
280069,48.042993,0.149740,20056,2.081
280069,48.042635,0.150013,20057,2.126
280069,48.041617,0.150768,20058,2.252
280069,48.041171,0.151171,20059,2.310
280069,48.041089,0.151244,20060,2.321
280069,48.040880,0.151464,20061,2.349
280069,48.040675,0.151675,20062,2.377
280069,48.040293,0.152095,20063,2.430
280069,48.040285,0.152102,20064,2.431
280069,48.040120,0.152281,20065,2.454
280069,48.040120,0.152281,30001,2.454
280069,48.039876,0.152544,30002,2.487
280069,48.039658,0.152806,30003,2.518
280069,48.039473,0.153073,30004,2.547
280069,48.039359,0.153235,30005,2.564
280069,48.039299,0.153357,30006,2.576
280069,48.039195,0.153567,30007,2.595
280069,48.039005,0.154060,30008,2.638
280069,48.038822,0.154554,30009,2.680
280069,48.038748,0.154710,30010,2.694
280069,48.038642,0.154912,30011,2.713
280069,48.038579,0.155047,30012,2.725
280069,48.038504,0.155166,30013,2.737
280069,48.038227,0.155529,30014,2.778
280069,48.037603,0.156357,30015,2.871
280069,48.037557,0.156422,30016,2.878
280069,48.037531,0.156456,30017,2.882
280069,48.037493,0.156506,30018,2.888
280069,48.037489,0.156498,30019,2.889
280069,48.037485,0.156490,30020,2.889
280069,48.037479,0.156484,30021,2.890
280069,48.037473,0.156476,30022,2.891
280069,48.037468,0.156471,30023,2.892
280069,48.037462,0.156466,30024,2.892
280069,48.037456,0.156461,30025,2.893
280069,48.037450,0.156457,30026,2.894
280069,48.037443,0.156453,30027,2.895
280069,48.037436,0.156451,30028,2.896
280069,48.037430,0.156448,30029,2.896
280069,48.037423,0.156447,30030,2.897
280069,48.037415,0.156448,30031,2.898
280069,48.037408,0.156448,30032,2.899
280069,48.037402,0.156450,30033,2.899
280069,48.037395,0.156451,30034,2.900
280069,48.037389,0.156454,30035,2.901
280069,48.037381,0.156459,30036,2.902
280069,48.037375,0.156463,30037,2.902
280069,48.037369,0.156467,30038,2.903
280069,48.037364,0.156473,30039,2.904
280069,48.037357,0.156480,30040,2.905
280069,48.037352,0.156487,30041,2.906
280069,48.037348,0.156493,30042,2.906
280069,48.037344,0.156500,30043,2.907
280069,48.037341,0.156507,30044,2.908
280069,48.037337,0.156515,30045,2.908
280069,48.037335,0.156522,30046,2.909
280069,48.037332,0.156530,30047,2.910
280069,48.037330,0.156538,30048,2.910
280069,48.037328,0.156547,30049,2.911
280069,48.037327,0.156555,30050,2.912
280069,48.037325,0.156563,30051,2.912
280069,48.037324,0.156572,30052,2.913
280069,48.037324,0.156580,30053,2.913
280069,48.037324,0.156590,30054,2.914
280069,48.037325,0.156598,30055,2.915
280069,48.037325,0.156606,30056,2.915
280069,48.037326,0.156615,30057,2.916
280069,48.037327,0.156623,30058,2.917
280069,48.037329,0.156631,30059,2.917
280069,48.037331,0.156640,30060,2.918
280069,48.037333,0.156647,30061,2.918
280069,48.037336,0.156655,30062,2.919
280069,48.037338,0.156663,30063,2.920
280069,48.037342,0.156669,30064,2.920
280069,48.037346,0.156676,30065,2.921
280069,48.037350,0.156683,30066,2.922
280069,48.037353,0.156689,30067,2.922
280069,48.037318,0.156735,30068,2.927
280069,48.037300,0.156758,30069,2.930
280069,48.037265,0.156804,30070,2.935
280069,48.037265,0.156804,40001,2.935
280069,48.037228,0.156851,40002,2.941
280069,48.037064,0.157056,40003,2.965
280069,48.036799,0.157438,40004,3.006
280069,48.036660,0.157649,40005,3.027
280069,48.036607,0.157746,40006,3.037
280069,48.036556,0.157849,40007,3.046
280069,48.036513,0.157951,40008,3.055
280069,48.036445,0.158134,40009,3.071
280069,48.036334,0.158428,40010,3.096
280069,48.036253,0.158679,40011,3.117
280069,48.036201,0.158800,40012,3.128
280069,48.036122,0.158981,40013,3.144
280069,48.036083,0.159062,40014,3.151
280069,48.036036,0.159162,40015,3.160
280069,48.035978,0.159288,40016,3.172
280069,48.035952,0.159336,40017,3.176
280069,48.035952,0.159336,50001,3.176
280069,48.035857,0.159515,50002,3.193
280069,48.035776,0.159652,50003,3.207
280069,48.035631,0.159867,50004,3.230
280069,48.035605,0.159897,50005,3.233
280069,48.035550,0.159952,50006,3.241
280069,48.035400,0.160126,50007,3.262
280069,48.035111,0.160480,50008,3.303
280069,48.034773,0.160856,50009,3.350
280069,48.034736,0.160902,50010,3.356
280069,48.034722,0.161015,50011,3.364
280069,48.034652,0.161116,50012,3.375
280069,48.034563,0.161212,50013,3.387
280069,48.034488,0.161294,50014,3.398
280069,48.034293,0.161502,50015,3.424
280069,48.034270,0.161524,50016,3.427
280069,48.034166,0.161629,50017,3.441
280069,48.034166,0.161629,60001,3.441
280069,48.033864,0.161936,60002,3.482
280069,48.033810,0.161989,60003,3.489
280069,48.033585,0.162190,60004,3.518
280069,48.033362,0.162427,60005,3.549
280069,48.033260,0.162555,60006,3.564
280069,48.033135,0.162568,60007,3.578
280069,48.033042,0.162584,60008,3.588
280069,48.032713,0.162770,60009,3.627
280069,48.032691,0.162783,60010,3.630
280069,48.032490,0.162902,60011,3.654
280069,48.032267,0.163053,60012,3.681
280069,48.032086,0.163188,60013,3.704
280069,48.031915,0.163333,60014,3.725
280069,48.031567,0.163659,60015,3.771
280069,48.031233,0.163961,60016,3.814
280069,48.031043,0.164140,60017,3.839
280069,48.030639,0.164516,60018,3.892
280069,48.030474,0.164672,60019,3.914
280069,48.029579,0.165479,60020,4.030
280069,48.029577,0.165480,60021,4.031
280069,48.028893,0.166069,60022,4.119
280069,48.028829,0.166141,60023,4.128
280069,48.028806,0.166166,60024,4.131
280069,48.028729,0.166251,60025,4.141
280069,48.027716,0.167424,60026,4.284
280069,48.027566,0.167583,60027,4.304
280069,48.027404,0.167788,60028,4.328
280069,48.027173,0.168133,60029,4.364
280069,48.026900,0.168562,60030,4.409
280069,48.026507,0.169167,60031,4.471
280069,48.026250,0.169540,60032,4.511
280069,48.026188,0.169624,60033,4.521
280069,48.025960,0.169938,60034,4.555
280069,48.025832,0.170099,60035,4.574
280069,48.025712,0.170283,60036,4.593
280069,48.025605,0.170496,60037,4.613
280069,48.025563,0.170568,60038,4.620
280069,48.025516,0.170711,60039,4.632
280069,48.025436,0.170898,60040,4.648
280069,48.025407,0.170980,60041,4.655
280069,48.025372,0.171083,60042,4.664
280069,48.025372,0.171083,70001,4.664
280069,48.025325,0.171223,70002,4.676
280069,48.025293,0.171340,70003,4.685
280069,48.025249,0.171503,70004,4.698
280069,48.025193,0.171714,70005,4.715
280069,48.025176,0.171841,70006,4.725
280069,48.025162,0.172076,70007,4.742
280069,48.025180,0.172369,70008,4.764
280069,48.025204,0.172666,70009,4.786
280069,48.025201,0.172910,70010,4.805
280069,48.025184,0.173033,70011,4.814
280069,48.025156,0.173155,70012,4.824
280069,48.025116,0.173262,70013,4.833
280069,48.025067,0.173359,70014,4.842
280069,48.025011,0.173458,70015,4.851
280069,48.024603,0.174038,70016,4.914
280069,48.023965,0.174901,70017,5.010
280069,48.023903,0.174987,70018,5.019
280069,48.023797,0.175198,70019,5.039
280069,48.023747,0.175256,70020,5.046
280069,48.023704,0.175371,70021,5.056
280069,48.023685,0.175477,70022,5.064
280069,48.023694,0.175619,70023,5.075
280069,48.023748,0.175784,70024,5.088
280069,48.023892,0.175938,70025,5.108
280069,48.024126,0.176324,70026,5.147
280069,48.024126,0.176324,80001,5.147
280069,48.024190,0.176430,80002,5.157
280069,48.024256,0.176540,80003,5.168
280069,48.024281,0.176581,80004,5.173
280069,48.024240,0.176668,80005,5.180
280069,48.024223,0.176752,80006,5.187
280069,48.024225,0.176858,80007,5.195
280069,48.024244,0.176936,80008,5.201
280069,48.024208,0.176967,80009,5.206
280069,48.024170,0.177000,80010,5.210
280069,48.024038,0.177096,80011,5.227
280069,48.023084,0.177497,80012,5.337
280069,48.023018,0.177521,80013,5.345
280069,48.022956,0.177529,80014,5.352
280069,48.022956,0.177529,90001,5.352
280069,48.022844,0.177545,90002,5.364
280069,48.022712,0.177549,90003,5.379
280069,48.022697,0.177531,90004,5.381
280069,48.022668,0.177490,90005,5.385
280069,48.022464,0.177811,90006,5.418
280069,48.022433,0.177858,90007,5.423
280069,48.022188,0.178206,90008,5.461
280069,48.021992,0.178455,90009,5.490
280069,48.021941,0.178523,90010,5.497
280069,48.021843,0.178656,90011,5.512
280069,48.021801,0.178713,90012,5.518
280069,48.021726,0.178815,90013,5.530
280069,48.021575,0.179017,90014,5.552
280069,48.021385,0.179275,90015,5.581
280069,48.021274,0.179441,90016,5.598
280069,48.021097,0.179707,90017,5.626
280069,48.021070,0.179748,90018,5.630
280069,48.020987,0.179872,90019,5.644
280069,48.020704,0.180298,90020,5.688
280069,48.020613,0.180443,90021,5.703
280069,48.020613,0.180443,100001,5.703
280069,48.020489,0.180637,100002,5.723
280069,48.020447,0.180692,100003,5.729
280069,48.020323,0.180869,100004,5.748
280069,48.020261,0.180963,100005,5.758
280069,48.020025,0.181291,100006,5.794
280069,48.019961,0.181365,100007,5.803
280069,48.019937,0.181394,100008,5.806
280069,48.019928,0.181405,100009,5.808
280069,48.019571,0.181819,100010,5.858
280069,48.019520,0.181890,100011,5.866
280069,48.019428,0.182037,100012,5.881
280069,48.019428,0.182037,110001,5.881
280069,48.019403,0.182078,110002,5.885
280069,48.019346,0.182156,110003,5.894
280069,48.019238,0.182301,110004,5.910
280069,48.018707,0.182941,110005,5.986
280069,48.018675,0.182980,110006,5.990
280069,48.018663,0.182994,110007,5.992
280069,48.018587,0.183070,110008,6.002
280069,48.018531,0.183130,110009,6.010
280069,48.018482,0.183182,110010,6.016
280069,48.018393,0.183278,110011,6.029
280069,48.018288,0.183392,110012,6.043
280069,48.018027,0.183635,110013,6.077
280069,48.018016,0.183645,110014,6.079
280069,48.017959,0.183697,110015,6.086
280069,48.017827,0.183784,110016,6.102
280069,48.017665,0.183879,110017,6.122
280069,48.017665,0.183879,120001,6.122
280069,48.017296,0.184097,120002,6.166
280069,48.017210,0.184146,120003,6.176
280069,48.016774,0.184405,120004,6.228
280069,48.016774,0.184405,130001,6.228
280069,48.016623,0.184496,130002,6.246
280069,48.016611,0.184501,130003,6.248
280069,48.016577,0.184522,130004,6.252
280069,48.016566,0.184501,130005,6.254
280069,48.016551,0.184486,130006,6.256
280069,48.016533,0.184479,130007,6.258
280069,48.016514,0.184483,130008,6.260
280069,48.016497,0.184493,130009,6.262
280069,48.016486,0.184454,130010,6.265
280069,48.016482,0.184440,130011,6.266
280069,48.016340,0.183936,130012,6.307
280069,48.016306,0.183819,130013,6.317
280069,48.016233,0.183612,130014,6.334
280069,48.016138,0.183420,130015,6.352
280069,48.016066,0.183301,130016,6.364
280069,48.016017,0.183244,130017,6.371
280069,48.015990,0.183211,130018,6.375
280069,48.015888,0.183128,130019,6.388
280069,48.015783,0.183075,130020,6.400
280069,48.015687,0.183050,130021,6.411
280069,48.015671,0.183046,130022,6.412
280069,48.015338,0.182954,130023,6.450
280069,48.015097,0.182886,130024,6.477
280069,48.015047,0.182872,130025,6.483
280069,48.014985,0.182856,130026,6.490
280069,48.014884,0.182830,130027,6.501
280069,48.014794,0.182810,130028,6.511
280069,48.014619,0.182767,130029,6.531
280069,48.014619,0.182767,140001,6.531
280069,48.014432,0.182723,140002,6.552
280069,48.013920,0.182600,140003,6.610
280069,48.013884,0.182591,140004,6.614
280069,48.012911,0.182357,140005,6.723
280069,48.012835,0.182338,140006,6.732
280069,48.012374,0.182161,140007,6.785
280069,48.012347,0.182150,140008,6.788
280069,48.012245,0.182116,140009,6.800
280069,48.012146,0.182079,140010,6.811
280069,48.012079,0.182053,140011,6.819
280069,48.012065,0.182049,140012,6.820
280069,48.011898,0.181986,140013,6.840
280069,48.011898,0.181986,150001,6.840
280069,48.011330,0.181772,150002,6.905
280069,48.011301,0.181761,150003,6.908
280069,48.011182,0.181716,150004,6.922
280069,48.011137,0.181699,150005,6.927
280069,48.011065,0.181675,150006,6.935
280069,48.011043,0.181667,150007,6.938
280069,48.011018,0.181657,150008,6.940
280069,48.010913,0.181620,150009,6.952
280069,48.010847,0.181596,150010,6.960
280069,48.010782,0.181571,150011,6.968
280069,48.010574,0.181495,150012,6.991
280069,48.010546,0.181486,150013,6.994
280069,48.010532,0.181481,150014,6.996
280069,48.010508,0.181473,150015,6.999
280069,48.010501,0.181469,150016,7.000
280069,48.010092,0.181319,150017,7.046
280069,48.009523,0.181111,150018,7.112
280069,48.009461,0.181088,150019,7.119
280069,48.009004,0.180932,150020,7.171
280069,48.009004,0.180932,160001,7.171
280069,48.008930,0.180907,160002,7.179
280069,48.008848,0.180880,160003,7.189
280069,48.008805,0.180865,160004,7.194
280069,48.008739,0.180843,160005,7.201
280069,48.008765,0.180728,160006,7.210
280069,48.008790,0.180617,160007,7.219
280069,48.009036,0.179491,160008,7.307
280069,48.009096,0.179204,160009,7.330
280069,48.009225,0.178583,160010,7.378
280069,48.009232,0.178519,160011,7.383
280069,48.009251,0.178371,160012,7.394
280069,48.009251,0.178371,170001,7.394
280069,48.009275,0.178189,170002,7.408
280069,48.009304,0.177874,170003,7.432
280069,48.009327,0.177626,170004,7.450
280069,48.009367,0.177252,170005,7.479
280069,48.009428,0.176673,170006,7.522
280069,48.009452,0.176451,170007,7.539
280069,48.009456,0.176404,170008,7.543
280069,48.009482,0.176132,170009,7.563
280069,48.009488,0.176079,170010,7.567
280069,48.009492,0.176046,170011,7.570
280069,48.009529,0.175678,170012,7.597
280069,48.009545,0.175533,170013,7.608
280069,48.009563,0.175369,170014,7.621
280069,48.009574,0.175276,170015,7.628
280069,48.009581,0.175208,170016,7.633
280069,48.009594,0.175092,170017,7.642
280069,48.009660,0.174436,170018,7.691
280069,48.009660,0.174436,180001,7.691
280069,48.009724,0.173787,180002,7.740
280069,48.009730,0.173726,180003,7.745
280069,48.009740,0.173626,180004,7.752
280069,48.009748,0.173516,180005,7.761
280069,48.009754,0.173440,180006,7.766
280069,48.009803,0.172797,180007,7.815
280069,48.009806,0.172724,180008,7.820
280069,48.009820,0.172524,180009,7.835
280069,48.009826,0.172432,180010,7.842
280069,48.009832,0.172320,180011,7.850
280069,48.009837,0.172215,180012,7.858
280069,48.009853,0.171923,180013,7.880
280069,48.009899,0.171151,180014,7.938
280069,48.009917,0.170852,180015,7.960
280069,48.009934,0.170548,180016,7.983
280069,48.009946,0.170283,180017,8.003
280069,48.009943,0.170029,180018,8.022
280069,48.009924,0.169746,180019,8.043
280069,48.009903,0.169509,180020,8.061
280069,48.009871,0.169287,180021,8.078
280069,48.009809,0.168902,180022,8.107
280069,48.009640,0.167826,180023,8.190
280069,48.009559,0.167305,180024,8.230
280069,48.009505,0.166877,180025,8.262
280069,48.009476,0.166571,180026,8.285
280069,48.009460,0.166251,180027,8.309
280069,48.009468,0.165891,180028,8.336
280069,48.009496,0.165236,180029,8.385
280069,48.009505,0.165008,180030,8.402
280069,48.009508,0.164959,180031,8.406
280069,48.009519,0.164853,180032,8.414
280069,48.009529,0.164857,180033,8.415
280069,48.009540,0.164858,180034,8.416
280069,48.009548,0.164859,180035,8.417
280069,48.009567,0.164854,180036,8.419
280069,48.009582,0.164848,180037,8.421
280069,48.009594,0.164839,180038,8.422
280069,48.009603,0.164832,180039,8.423
280069,48.009611,0.164822,180040,8.424
280069,48.009618,0.164813,180041,8.425
280069,48.009625,0.164799,180042,8.427
280069,48.009633,0.164783,180043,8.428
280069,48.009639,0.164764,180044,8.430
280069,48.009644,0.164742,180045,8.432
280069,48.009647,0.164723,180046,8.433
280069,48.009689,0.164750,180047,8.438
280069,48.009782,0.164807,180048,8.449
280069,48.009842,0.164841,180049,8.456
280069,48.009888,0.164871,180050,8.462
280069,48.009926,0.164921,180051,8.468
280069,48.009955,0.164973,180052,8.473
280069,48.009975,0.165022,180053,8.477
280069,48.010008,0.165124,180054,8.485
280069,48.010023,0.165213,180055,8.492
280069,48.010019,0.165401,180056,8.506
280069,48.010009,0.165617,180057,8.523
280069,48.010016,0.165847,180058,8.540
280069,48.010022,0.165895,180059,8.543
280069,48.010022,0.165895,190001,8.543
280069,48.010029,0.165964,190002,8.548
280069,48.010054,0.166152,190003,8.563
280069,48.010084,0.166314,190004,8.575
280069,48.010178,0.166659,190005,8.603
280069,48.010253,0.166867,190006,8.621
